"","x","y","c","json_data"
"V2186",18.6499485322691,-4.28896475540421,5,"13223"
"V2187",-6.54580706399567,-1.60018839207214,4,"13252"
"V2188",12.2853618837069,-4.03496367873916,7,"13699"
"V2189",17.9296164742456,-3.42203693093601,5,"15803"
"V2190",-10.4558972098212,2.53143074292521,10,"15979"
"V2191",-7.7685091070442,0.11320097739809,4,"16018"
"V2192",12.4744425274964,-4.5250764186205,9,"16888"
"V2193",10.228073358847,-2.09592241929695,7,"17495"
"V2194",-5.91298460906657,-2.38859131976315,4,"17716"
"V2195",-6.408942440573,-0.880114860151081,10,"10046"
"V2196",20.620821288463,-6.63389301393522,5,"10051"
"V2197",-3.41523875591147,-0.371998050861035,4,"11018"
"V2198",12.4954098802458,-5.20741296631243,7,"11153"
"V2199",-9.38191322272889,0.957133968006531,4,"11234"
"V2200",13.5871441273754,-5.12080633077972,9,"12383"
"V2201",5.80601781081419,-4.65774481395783,7,"12622"
"V2202",-10.0366688795713,0.675018242204758,4,"12646"
"V2203",16.9139690747823,-4.44249973888116,5,"12917"
"V2204",-6.09121494962096,1.27260701895025,6,"13434"
"V2205",-10.0339193671476,1.93736959077042,4,"14034"
"V2206",13.7950834472614,-6.99815408974469,9,"14384"
"V2207",20.9379970473617,17.6521333961167,3,"14435"
"V2208",8.35092900978929,-4.54517526590678,7,"15103"
"V2209",13.4387856936168,-1.69903067442902,7,"16802"
"V2210",15.4924581004303,-3.05701741310374,7,"16851"
"V2211",13.3667588316232,11.5217639496344,3,"17951"
"V2212",-9.12548827655563,0.971198409327378,4,"19222"
"V2213",13.0207249524143,-5.38026936596648,9,"19694"
"V2214",-8.83727249531244,0.00238905507107074,4,"10204"
"V2215",18.2001408196172,0.916078966587114,8,"10479"
"V2216",-9.40541869917687,0.314526474678675,4,"11166"
"V2217",14.6420311111638,-4.95187692515598,8,"11597"
"V2218",7.22994789280366,-1.10051522805587,7,"12849"
"V2219",-6.35798203007023,1.36329951580576,4,"14056"
"V2220",-9.0605257723929,1.32276903224657,4,"14517"
"V2221",8.70129481552681,-4.0146739729819,7,"16631"
"V2222",13.452331338142,-3.00887051662909,7,"18395"
"V2223",12.1325323980301,12.7923640492891,3,"18473"
"V2224",15.4223432857073,-6.05909559867101,8,"10514"
"V2225",-7.71637933231761,1.7125497232559,4,"10546"
"V2226",9.04848734665865,-1.68490364342341,7,"11320"
"V2227",-9.59064547782305,1.51213976112629,4,"11437"
"V2228",16.9754912312477,-3.31147280412059,5,"12886"
"V2229",11.01265979743,-4.09826302794429,7,"14340"
"V2230",19.1465965530757,-3.22827485058683,5,"15309"
"V2231",13.6727378996605,-3.81335249395322,9,"15708"
"V2232",-7.74043979658178,1.04618268380942,4,"15770"
"V2233",-8.54687889377848,1.23698683157166,4,"16500"
"V2234",19.8615717155671,-2.56096619888354,5,"16829"
"V2235",20.3643334393813,-0.962575791234317,5,"16911"
"V2236",-8.57525718743594,1.23238060785839,4,"17137"
"V2237",-9.32377066758607,1.32998774342124,4,"18687"
"V2238",14.4141503275039,-2.41555425620725,8,"19478"
"V2239",15.8280475451932,-0.689352827013322,5,"19860"
"V2240",6.97990673036054,8.02034368470074,3,"11279"
"V2241",13.2111078564299,-3.85675827646235,7,"11378"
"V2242",21.8849393596588,-4.31926403898985,5,"11626"
"V2243",16.5429836955406,7.31250870506441,11,"11630"
"V2244",17.3835735748491,16.5685519785788,3,"13105"
"V2245",-11.5271479492908,2.32494145434872,10,"13332"
"V2246",-5.17509032754547,-3.32099097673971,4,"13376"
"V2247",11.132203003716,-6.64283957542016,7,"13747"
"V2248",10.078965217302,-3.71443983958569,7,"15303"
"V2249",-2.28458542447335,-1.26210341637949,6,"15568"
"V2250",-6.15452080513889,0.232318964336022,6,"16291"
"V2251",-8.64022239659833,0.533374235611778,4,"16985"
"V2252",-8.84583256563708,-0.512557476089707,4,"18499"
"V2253",-4.74082099941286,0.490336932622262,4,"11535"
"V2254",-8.94111477313303,0.248513604247746,4,"11672"
"V2255",4.03625050403581,-2.92229237256769,7,"12930"
"V2256",-6.58540025067462,1.94216662070255,4,"16429"
"V2257",-10.4054001251455,2.62439362021829,10,"16634"
"V2258",6.13137245990611,-2.92126028805407,7,"16682"
"V2259",-6.82496761156536,2.12301264659334,4,"17291"
"V2260",-9.64191588040264,0.806162692262396,4,"19961"
"V2261",16.3538057036417,-2.41470252518274,7,"10252"
"V2262",-9.31963270460341,0.778355619769876,4,"12543"
"V2263",16.0254981399653,-4.12355064022898,5,"13420"
"V2264",-6.12100372913724,-0.608254561539145,6,"14628"
"V2265",14.6254247951642,-0.947175551130971,7,"14968"
"V2266",-7.07910992113309,0.855797577676597,4,"15600"
"V2267",12.3806033353085,-3.96917471919305,7,"15711"
"V2268",14.765645360962,-4.25025787030286,8,"16219"
"V2269",15.8737911474214,12.7882513294601,3,"17378"
"V2270",-6.84309043933242,-0.919397284738868,6,"11522"
"V2271",13.8155629564945,-2.90324495324698,7,"11904"
"V2272",19.3146688577956,13.686130066489,3,"12854"
"V2273",17.6652169258458,-2.12051070620093,9,"13341"
"V2274",-8.86051058492531,1.56962616965904,10,"14962"
"V2275",17.5195685525403,14.3791693521528,3,"15083"
"V2276",-12.210954638335,2.15961117536312,2,"15475"
"V2277",12.2362849684377,-5.36412474293705,9,"17013"
"V2278",-6.15903105202986,2.36043313455284,4,"17261"
"V2279",18.309998721448,-3.88650083372538,5,"17527"
"V2280",-9.60266636009455,1.2496535820734,4,"17652"
"V2281",9.95116992177215,-0.704855848753089,7,"18575"
"V2282",4.01495827810882,-4.4668418717943,7,"19076"
"V2283",11.6515392496853,-3.67609860040637,7,"19548"
"V2284",-9.65394597234653,1.53783628568566,4,"11199"
"V2285",18.021515085759,19.1382230458871,3,"11278"
"V2286",13.5542578354437,11.6817074785784,3,"11596"
"V2287",15.4149550424058,-5.64791455510588,9,"12563"
"V2288",14.0292983112156,-3.28387224601934,7,"15049"
"V2289",13.4665163938106,-3.34280813135162,9,"15120"
"V2290",-8.21016341480486,0.149131821913638,4,"15271"
"V2291",12.9501165159124,-3.20016093636753,8,"15619"
"V2292",-9.70151037446148,1.73409585983073,4,"17487"
"V2293",17.9867548162519,12.6491808979075,3,"18372"
"V2294",-8.55433963167821,0.691674463422706,4,"18553"
"V2295",14.6654092836429,-1.67920334274292,7,"18787"
"V2296",7.01416339610844,-3.20019373387113,7,"18823"
"V2297",12.0451571139991,0.538038728900337,5,"19290"
"V2298",14.0457350857572,12.4698159148106,3,"10111"
"V2299",-9.67086922813628,1.56982493603396,4,"10713"
"V2300",10.8793048815037,-4.69076981421031,7,"11023"
"V2301",-7.9619738248287,-1.00379554556275,4,"11923"
"V2302",19.6970893133097,-1.09839322417094,5,"12486"
"V2303",-7.89231609427514,1.17738365101518,4,"13790"
"V2304",12.2544110798681,0.023927540732424,7,"14154"
"V2305",19.6941621953546,16.5533260236871,3,"14212"
"V2306",-7.74042043850657,-0.803799821727827,4,"15058"
"V2307",14.3135885338666,-7.00076427501572,9,"15701"
"V2308",12.0333299605657,-4.64886354879088,9,"15953"
"V2309",-12.0668596942029,2.63121390712619,10,"10545"
"V2310",10.5041361825011,-5.33444968199998,8,"11099"
"V2311",18.958735477203,17.0733036692431,3,"11333"
"V2312",14.2338403686909,-0.981954544817849,8,"12439"
"V2313",-6.80886360509329,1.82194141142274,4,"14158"
"V2314",18.1699259305624,-2.35487985229347,9,"14179"
"V2315",18.3724982379947,-1.55965063218567,8,"14564"
"V2316",-11.7036255833063,0.754607593995889,2,"16691"
"V2317",15.2275648853029,0.716326258459984,7,"16965"
"V2318",-8.06952243698939,0.574936119774091,4,"17440"
"V2319",17.2127394972574,14.257097396001,3,"18119"
"V2320",-8.16189018447575,0.106173289214703,4,"18651"
"V2321",19.0288531093176,-2.6631043957847,5,"18903"
"V2322",-11.4810535240155,1.4682177087547,2,"19547"
"V2323",13.2178127317434,-4.14180046596975,9,"11422"
"V2324",13.745447821562,-6.2625259369592,7,"11426"
"V2325",14.9283727531023,11.0830013809166,3,"11720"
"V2326",3.0095542671245,-2.91289366053904,6,"12195"
"V2327",17.7103591191994,-4.19243238297229,8,"12273"
"V2328",10.9824593425926,-6.20395574471072,9,"12745"
"V2329",11.4483127934223,-0.991596800424758,7,"13573"
"V2330",-2.66602455950968,1.17940043709134,6,"13702"
"V2331",-8.81009484831976,1.40783427728067,4,"15275"
"V2332",-0.511115450350173,-0.639218867506138,6,"15347"
"V2333",-8.79258537085243,-0.657038973407919,4,"16842"
"V2334",-12.6221214988226,0.631289682463036,10,"17273"
"V2335",18.6589793469153,-2.05582927713712,5,"19104"
"V2336",8.68659706571772,-3.94870935188411,7,"19754"
"V2337",16.6517119126088,1.34091633282828,5,"10084"
"V2338",17.8292927280284,-1.78665444384706,5,"10408"
"V2339",14.6000972476328,-3.63606228490658,5,"10967"
"V2340",15.114171525225,-2.92657442275312,9,"11091"
"V2341",-10.007599532896,0.89245738782162,4,"11803"
"V2342",-6.97167365518474,-2.09230799950736,6,"12036"
"V2343",13.7000340916591,-3.09573071142854,7,"14115"
"V2344",11.5655283828332,12.1646337841367,3,"15062"
"V2345",19.1837683559012,-3.28874608323684,5,"15963"
"V2346",-8.09763030078128,1.30180969356683,10,"16564"
"V2347",17.9233335812162,-1.47699583564358,9,"16694"
"V2348",16.0539821688514,-2.35435821178289,7,"18116"
"V2349",-9.17339876752593,-1.31714153698996,4,"19802"
"V2350",-12.2080139023044,2.10605315069449,2,"13635"
"V2351",13.9595855904024,1.30573986608531,8,"14205"
"V2352",-8.13736211671855,-0.849231759102033,4,"14687"
"V2353",-8.47035540919584,0.106502708965048,4,"16263"
"V2354",12.9970565186637,-3.06091135525631,7,"16455"
"V2355",-7.11941659073688,1.56510219232938,4,"17173"
"V2356",20.0922745113782,0.497834292521651,8,"17398"
"V2357",18.6635979630761,14.609545496982,3,"17973"
"V2358",-8.19953886498055,1.64385616851095,10,"18718"
"V2359",7.16039051280181,-3.66584977736737,7,"18916"
"V2360",-10.1419468671459,2.12499569050622,4,"19779"
"V2361",-6.89363247556617,1.2320324670806,4,"10334"
"V2362",-4.45415926571216,1.7578309105707,10,"11176"
"V2363",-7.19958949134997,-0.448515405340516,6,"12820"
"V2364",21.8743285295548,-4.67643965687951,5,"13416"
"V2365",14.0375553992747,-3.2567929808107,7,"13888"
"V2366",6.5842825426189,-3.89581925903764,7,"14612"
"V2367",8.57446121044402,-4.66100097558598,7,"16208"
"V2368",18.8962785798826,2.97563717321186,5,"16796"
"V2369",18.2172080188576,-0.915069755022666,5,"16811"
"V2370",-8.911824998132,-1.05572357283717,4,"16858"
"V2371",-8.14115232708981,-0.828832898173281,4,"19171"
"V2372",10.9093967671253,-4.15416801432132,9,"19444"
"V2373",18.0960184664102,-4.57896234720451,7,"10053"
"V2374",13.7187832118114,13.4852595184956,3,"11002"
"V2375",15.4841957337914,-2.12135803543277,8,"11699"
"V2376",-10.1779111763536,-0.0416085121024837,10,"12185"
"V2377",13.3693360671463,0.494036872588259,8,"12568"
"V2378",-4.44638516102448,-0.199541136032831,6,"12771"
"V2379",17.1604235717024,14.2484564119309,3,"12850"
"V2380",-8.85544181456506,-0.00343060108153297,10,"14601"
"V2381",-8.21342606757417,0.170090893504234,4,"15348"
"V2382",-10.255785779941,2.24465811351955,2,"15998"
"V2383",-8.12533863275018,-0.863693040469141,4,"16179"
"V2384",11.6234342877541,-4.63284131483531,8,"16758"
"V2385",-8.2981710524975,-1.71066050530085,4,"17852"
"V2386",-10.0536248722306,1.94456007770934,10,"18151"
"V2387",18.8539621507141,-4.94262738103657,9,"18226"
"V2388",-12.1426449069655,0.407783114845693,10,"18557"
"V2389",21.9819193077552,-2.41603616202499,5,"19033"
"V2390",10.6064062740601,-1.60208619078807,7,"12196"
"V2391",-10.4174791603164,2.43403794760549,10,"12674"
"V2392",16.3477387558873,-2.98056795437454,7,"12982"
"V2393",12.8748285226181,10.7798350071519,3,"13563"
"V2394",17.6812767769018,0.500811457326416,5,"14544"
"V2395",15.2326391780009,-4.82724602548868,9,"15045"
"V2396",16.2804747882178,-1.65819614427921,7,"15604"
"V2397",17.9155533607755,0.673749431866684,5,"16868"
"V2398",-10.445848651907,1.30686900512242,4,"17037"
"V2399",-11.4876082505449,2.46200642294166,10,"10232"
"V2400",9.59230304150483,-2.06840939946675,7,"10625"
"V2401",20.3846987855703,-6.03251697067353,5,"11750"
"V2402",9.1244600329681,-4.57312977250369,9,"11809"
"V2403",-2.55149492456984,-2.75509159229609,6,"12434"
"V2404",19.2680571053679,-2.79641190096065,5,"13041"
"V2405",-9.6423220885631,1.58276270783825,4,"13154"
"V2406",12.7155990918366,12.2665529597868,3,"13344"
"V2407",15.5086180317279,-4.60831664267746,9,"13415"
"V2408",-8.34004724842038,-1.65991808537143,4,"13491"
"V2409",-11.093583914538,2.70281264978554,10,"14529"
"V2410",12.9409051214651,-2.53227002152707,7,"15881"
"V2411",17.7812526673262,-4.69868658873217,9,"16469"
"V2412",18.605819319154,-4.66923437452667,5,"17368"
"V2413",-7.49119434890852,-1.75411261938043,4,"18433"
"V2414",-6.59844883842162,-1.28392098740233,4,"19556"
"V2415",18.4317415227443,14.2257721680292,3,"19700"
"V2416",-8.1278077013271,-1.38239438790963,4,"11847"
"V2417",-3.50664255343771,-1.6526098767467,4,"12739"
"V2418",-6.26706757622421,-1.5970103109757,4,"13333"
"V2419",9.87509869860645,-1.98142763618986,7,"13817"
"V2420",11.4663813733259,-3.78940601516487,7,"14001"
"V2421",-4.54484848178945,-0.999585058759427,4,"14501"
"V2422",-9.10258209147725,0.952865663479768,4,"14566"
"V2423",12.6153289545216,-4.61940026689937,7,"14740"
"V2424",-9.50380617662612,0.737569954049744,4,"14824"
"V2425",12.7476120969141,-3.07238000916758,7,"16409"
"V2426",8.03144285386706,-0.944587205740723,7,"17497"
"V2427",-9.6301752252736,1.56209116022387,4,"17740"
"V2428",22.3013517163606,-5.43960280884612,5,"17831"
"V2429",18.7441169654726,12.2730499230105,3,"17975"
"V2430",11.6122536803364,-3.70713748987729,7,"19362"
"V2431",-8.793621192407,1.07149523417946,4,"19933"
"V2432",8.1107251520802,-6.19970448613878,7,"10141"
"V2433",-5.82388716152365,-0.906333715266167,4,"10216"
"V2434",15.3730889050659,-4.16865546971737,9,"10296"
"V2435",-8.59376625097267,1.0552783166403,4,"11032"
"V2436",15.2579055596029,-0.683775318429807,7,"11974"
"V2437",-11.48055936595,2.39475354346948,10,"12787"
"V2438",10.1665555233796,-3.7418859147401,7,"14843"
"V2439",16.8597023279495,-2.36150480298217,5,"15754"
"V2440",19.6255464326272,-2.26306936005092,9,"16760"
"V2441",-8.39112728678546,-1.41424235815732,4,"17154"
"V2442",-7.80769814536058,-1.55159841891692,4,"17336"
"V2443",16.186113490535,-3.84726291622028,8,"17697"
"V2444",-6.86178958952558,1.88928189645883,4,"18882"
"V2445",-2.86939720721972,-1.61474848899527,6,"10170"
"V2446",-8.84455175820811,-0.2520738710607,4,"10233"
"V2447",14.2939083854141,-3.47645146154454,5,"10321"
"V2448",17.128381689891,-3.24730562481242,8,"13515"
"V2449",13.4186472981077,13.5726976594801,3,"15705"
"V2450",-8.71058692398175,1.19304427761896,4,"15715"
"V2451",-11.4903985787047,2.35455757097939,10,"10530"
"V2452",-3.07416928185856,-1.76397734867767,6,"13377"
"V2453",15.1308640970899,15.4484320217112,3,"14854"
"V2454",11.1913897842465,10.3022136929395,3,"15109"
"V2455",16.6316334860416,-5.10485857248475,9,"15110"
"V2456",-5.08959953717838,-2.6526001841039,4,"15563"
"V2457",18.0033696723517,-5.64132393008576,8,"16708"
"V2458",-10.6335810351812,2.18707337494696,10,"16957"
"V2459",11.9825575980361,-2.43313543274943,7,"19019"
"V2460",14.2264209773144,-4.32492797524337,8,"10317"
"V2461",21.9790325253774,-2.84273228847522,5,"10484"
"V2462",6.30796684909832,-2.72121142422753,7,"10748"
"V2463",17.6712006988088,-6.44867778751442,5,"11144"
"V2464",-8.96822258880626,1.10941349909785,10,"11903"
"V2465",8.65492877482438,-2.33562194120622,7,"13386"
"V2466",-5.60053441869957,0.801374170931759,4,"13453"
"V2467",-10.1987625253564,0.0326630735853279,10,"15223"
"V2468",-9.24200941508647,1.28000677653314,4,"15498"
"V2469",9.34168607743499,-3.99183950038195,7,"16773"
"V2470",9.26454053897265,-3.1670114493383,7,"17618"
"V2471",9.80618319242345,-1.82088092890863,7,"18130"
"V2472",12.446179770079,-3.5996151794153,7,"19675"
"V2473",-6.06336047293279,-1.79409884086426,4,"19776"
"V2474",-4.52241391225602,-1.72983044188383,6,"19848"
"V2475",17.2094698782753,-3.75180930517756,5,"10969"
"V2476",4.55734852997545,-3.99027407178497,7,"12111"
"V2477",17.2185057312152,-5.10026473548878,8,"13537"
"V2478",7.38835401630566,-2.1434167955741,7,"14764"
"V2479",18.1495242439692,-1.19049239340411,9,"14973"
"V2480",-8.58726850647633,1.6785129490513,10,"15506"
"V2481",-7.36171181872202,-1.13372204244683,4,"15603"
"V2482",-6.75414413708027,-1.82822091458192,4,"16470"
"V2483",14.4324696440961,-3.07436997439795,7,"16812"
"V2484",13.1597350616706,-1.42694465074871,7,"17616"
"V2485",-10.4498822019441,2.48132006557633,10,"17997"
"V2486",8.05960751705623,-4.60083925355548,7,"18812"
"V2487",14.6827507752631,-3.62706133959495,9,"19539"
"V2488",-7.6288755755849,-1.91573535211736,4,"11693"
"V2489",11.3958238103254,-5.85120398551187,9,"12404"
"V2490",-3.97471277786003,-1.09767903890031,6,"13022"
"V2491",11.1634203409865,12.4575213855365,3,"17800"
"V2492",-8.16427682938825,0.100389166274052,4,"18048"
"V2493",11.5905715941674,-4.14959627982662,7,"18189"
"V2494",17.659635818717,-2.29300770077137,8,"18964"
"V2495",4.12492768860174,-4.47385695640704,7,"19709"
"V2496",19.0961132262613,17.1899483958998,3,"10897"
"V2497",-7.01590175113214,-2.13495377954375,4,"11516"
"V2498",-7.56309743347854,-0.279790401885814,10,"12323"
"V2499",-9.35944559365063,0.335529260246716,4,"13901"
"V2500",-6.48339472012755,-0.809474310394038,4,"13970"
"V2501",11.0490403035544,-2.07275710582506,7,"15407"
"V2502",12.4129120511485,-3.37082550166096,7,"16257"
"V2503",-5.94685975300501,-0.291798516340963,4,"19196"
"V2504",13.2952888892179,-3.26043264390104,7,"19597"
"V2505",17.9263916989659,-5.04245876768035,9,"10152"
"V2506",17.3971958905104,0.483673318345675,8,"10192"
"V2507",-8.72304419611878,1.11411894019102,4,"10324"
"V2508",6.68302762267974,-1.7304936475722,7,"12089"
"V2509",-7.79097349451643,0.337031148356321,4,"12160"
"V2510",16.1966316579143,-1.92657107584225,8,"14084"
"V2511",18.4139807887729,1.56888653869369,5,"14143"
"V2512",11.449249596249,-5.83746067978326,7,"14159"
"V2513",-9.0435853040199,1.32691236484768,4,"14589"
"V2514",-9.64938879567158,1.53321458214671,4,"14651"
"V2515",-4.04484064214955,-1.62269760548867,6,"17451"
"V2516",-6.28035962133176,-0.470002625920431,4,"17551"
"V2517",20.626994314507,-3.50675397870775,9,"17964"
"V2518",8.25766753491321,-3.65825777113573,7,"18135"
"V2519",18.6074505074525,-0.228671333451244,8,"18273"
"V2520",-9.32871707130569,0.82889785176661,4,"18865"
"V2521",-11.321185958255,1.21641349272338,2,"19085"
"V2522",11.6437770764476,-3.29158180287182,7,"19445"
"V2523",-2.04275457353249,-2.17700166135621,6,"19897"
"V2524",9.70819769928321,-2.45809219865205,7,"11046"
"V2525",10.439837265118,-2.52406050672589,7,"11670"
"V2526",19.8061446540974,-3.24747857458209,9,"12775"
"V2527",4.90274221657621,-3.87653535985294,7,"12781"
"V2528",-4.80334533587941,-1.13482826386776,4,"13122"
"V2529",3.01007258251629,-3.59124642328296,7,"13351"
"V2530",19.8079548807787,3.0086420646058,8,"13945"
"V2531",12.5991312172751,-4.6005975846764,9,"13948"
"V2532",-10.1790014800956,0.0426135240460394,10,"14292"
"V2533",12.3804005150404,-2.8302036993211,7,"14411"
"V2534",13.1552385214149,-4.99147340623519,8,"16238"
"V2535",18.7639788580771,15.1805781819772,3,"16410"
"V2536",16.3264146781738,-2.8073537616818,8,"16512"
"V2537",-8.78618308544698,-2.10560943792995,4,"17725"
"V2538",9.10256105336916,10.4918955412511,3,"18250"
"V2539",-10.3813047424498,1.21954361195291,4,"18315"
"V2540",11.8139090616299,-1.90473526292277,8,"19063"
"V2541",9.6145229874112,-4.31476268136976,7,"10004"
"V2542",-5.8993092533519,-0.841508079405603,4,"10955"
"V2543",-4.82297764522639,-0.295929148506275,6,"11414"
"V2544",18.2814563647908,-3.34898058835477,8,"12183"
"V2545",13.7259766938363,-1.11347725488015,7,"12228"
"V2546",-7.04230592600317,-0.792569354789582,4,"12868"
"V2547",13.6657884782556,-2.82910483887141,7,"13610"
"V2548",-9.17015475701518,1.02278470367731,4,"13786"
"V2549",5.94787141360445,-4.53715784410593,7,"14736"
"V2550",-5.57924543054028,-0.450782602206316,6,"14785"
"V2551",-5.69108412574791,-1.52734516230769,4,"15510"
"V2552",7.47682013084771,-1.98472649389208,7,"17100"
"V2553",12.9853199047392,-5.54050753256621,9,"18024"
"V2554",15.4727117470667,-5.26843345282667,9,"18259"
"V2555",-5.25761770514887,0.949011172468878,4,"18822"
"V2556",-9.4838161895631,2.35372464775776,10,"18953"
"V2557",-8.99416928021821,0.346537367086801,4,"10726"
"V2558",16.0737875202851,-2.53331782682029,9,"11179"
"V2559",13.8603887306268,9.87788143513175,3,"11458"
"V2560",19.1119380268317,-0.580846353554638,9,"12838"
"V2561",-0.368245780039415,-3.4725997298505,6,"13963"
"V2562",18.0620451250762,-2.59671959475956,5,"14263"
"V2563",11.509082545256,-0.781253004444072,7,"14879"
"V2564",13.0757061830059,-1.67018640259467,9,"16195"
"V2565",13.188647698726,-2.39097610370202,8,"17002"
"V2566",-4.59922406168341,-1.35788419404471,10,"17189"
"V2567",17.2509740586317,1.96935721429577,8,"17292"
"V2568",18.0882998411206,-2.21146159548571,5,"17540"
"V2569",14.7213956803117,0.363483495066546,7,"17905"
"V2570",14.0218101095478,-5.54695085911437,7,"18390"
"V2571",-4.62929509210889,-1.08364479637092,6,"18512"
"V2572",15.9856600306236,-2.78272237075826,8,"18793"
"V2573",10.0330263955829,-4.10317452971545,7,"19831"
"V2574",14.7320919678458,-1.03435591443205,7,"10516"
"V2575",19.7065177022394,-4.41014888708843,5,"10608"
"V2576",10.412413351004,-4.85657048295354,9,"11651"
"V2577",15.0048152047644,-3.28481094717619,9,"11872"
"V2578",9.32811371793792,-3.42128284375748,9,"11988"
"V2579",9.55872937315324,-3.35461145481178,7,"12950"
"V2580",19.3629991117489,15.2814117898775,3,"13239"
"V2581",-10.1371345579068,-0.11350937480753,10,"14657"
"V2582",-5.97299017396138,-0.697942915859078,10,"15185"
"V2583",-8.24338423737983,-0.669022614841728,4,"16041"
"V2584",17.4893442209233,-0.292741384107055,8,"18243"
"V2585",-8.68794558786929,1.02102800574888,4,"18258"
"V2586",-9.46662893327885,-0.574087115084206,4,"19684"
"V2587",-9.27673109868496,1.34321349247322,4,"10404"
"V2588",-7.08134382942011,1.87653348055707,4,"11850"
"V2589",-12.2094504687474,2.13040364286993,2,"11950"
"V2590",-11.1038380085383,2.34598776253984,2,"12457"
"V2591",-8.3361827452101,-1.01661134755708,4,"13024"
"V2592",-11.5175763166073,2.04123998684644,2,"13032"
"V2593",16.9170635208704,-2.848688840923,8,"13517"
"V2594",-6.36982534114434,0.32319072426798,4,"14672"
"V2595",-7.96641273683794,0.883876010486224,4,"16747"
"V2596",-9.61576350138803,1.61343688736594,4,"17112"
"V2597",-8.6321614321141,4.14058260298164,4,"17401"
"V2598",-1.05755738516482,-0.108872535545714,6,"18214"
"V2599",9.54593247130624,-2.55156941969911,7,"18292"
"V2600",14.5002554337474,-3.29955914904464,7,"10137"
"V2601",5.44263939093047,-3.60496226166886,7,"11314"
"V2602",16.6730493661869,-3.61794418531211,5,"12387"
"V2603",-10.4007656353242,2.51087579026679,10,"12968"
"V2604",-12.444618201791,2.47592028116281,2,"13212"
"V2605",9.61080606861245,-2.47996134813242,7,"13781"
"V2606",17.227445373709,-2.93737863370545,8,"13828"
"V2607",18.4723148617009,-0.0357249524321884,8,"14075"
"V2608",-3.01322652176988,-2.25058395774206,12,"14201"
"V2609",14.2702539283467,11.2330525898655,3,"14392"
"V2610",9.75942456496064,-2.14791955070088,7,"14726"
"V2611",15.4708186842267,-3.61756220575496,9,"15121"
"V2612",18.2189328366594,-0.999973725128273,5,"15136"
"V2613",16.2816559272733,-3.99033395141401,9,"15673"
"V2614",12.7245983878772,-3.81806609691521,7,"16259"
"V2615",17.154475186486,0.218437292082238,9,"17007"
"V2616",-6.54482109270585,-0.176942712103293,4,"18756"
"V2617",-7.81367026562807,1.58157984331762,4,"19089"
"V2618",5.96641398281977,-3.75686351991786,7,"19810"
"V2619",-9.04293845417224,1.41232062973095,4,"10921"
"V2620",-9.48654025187964,0.623073214580368,4,"10977"
"V2621",11.5290131415768,-4.69851599817459,7,"11868"
"V2622",17.5280009873299,-2.31326785956599,8,"12099"
"V2623",-6.26126203724282,-0.510110650779733,4,"12219"
"V2624",-4.94485171222942,1.17579797084,10,"12935"
"V2625",16.1136646682583,-1.80963170780041,8,"13279"
"V2626",-10.1259051736377,1.65036673218066,4,"13441"
"V2627",-10.1285098390833,1.94964246322262,10,"13741"
"V2628",16.5385986294268,-1.59233818575798,7,"13804"
"V2629",-7.23984027465966,0.4830769204975,4,"14393"
"V2630",17.9789953055149,0.497957026654328,5,"14474"
"V2631",-4.53226738417457,0.149169574224814,4,"14543"
"V2632",-9.76863339796379,1.8037143697402,4,"14835"
"V2633",13.2170946481582,11.6817218903085,3,"16114"
"V2634",6.27991928217925,-2.57650683374267,7,"16267"
"V2635",12.1259149711894,11.8725824416559,3,"16464"
"V2636",14.850737378048,-1.1384293219626,8,"16498"
"V2637",-8.52199466384114,-0.185205036311331,10,"16875"
"V2638",21.0023029254642,-0.293910442699936,5,"17196"
"V2639",14.976794841515,11.1311155656947,3,"18914"
"V2640",-7.39167183138122,-0.976634815641073,4,"19238"
"V2641",17.6543155275962,14.8767377138754,3,"19334"
"V2642",14.7311549278217,2.15494492839186,5,"11480"
"V2643",11.9211313459266,-5.16099043834932,7,"11666"
"V2644",7.46238371025922,-3.31146066090312,7,"11818"
"V2645",-11.9076134080148,0.477010490391681,2,"13409"
"V2646",-8.86920612583789,-0.930394617264586,4,"14504"
"V2647",-3.3565017799589,-1.13920350313875,4,"16005"
"V2648",13.3855132948892,-0.095146751297485,8,"16593"
"V2649",-12.2361316840088,2.79282446462171,10,"16815"
"V2650",-4.751707328273,-0.880672210340493,4,"17231"
"V2651",9.49884269876272,-4.23515600439899,7,"17637"
"V2652",14.8031295548906,-4.0663049381363,5,"18442"
"V2653",-13.5653942029454,2.76034783347958,2,"18574"
"V2654",-10.5410083492593,0.568355634986748,4,"18672"
"V2655",-11.0999215828137,2.28570465293198,2,"12432"
"V2656",-9.6418671652032,1.74523215037435,4,"12758"
"V2657",18.422740272897,13.8605832192664,3,"12991"
"V2658",-9.84045130931641,-0.786074656512521,4,"16191"
"V2659",-12.4396964976414,2.50559543358566,2,"17121"
"V2660",-8.84973531921725,-1.46064744090304,4,"17314"
"V2661",15.1114721280121,12.3389190650507,3,"19137"
"V2662",-9.20551972248126,-1.28332166180145,4,"19431"
"V2663",-3.93696944000107,-1.33671231442557,10,"19942"
"V2664",-0.0351562287963494,-1.149295748528,6,"10077"
"V2665",15.7980992723058,13.6662761862153,3,"10512"
"V2666",12.2066128043008,11.1553861485044,3,"10565"
"V2667",-6.87931332145346,-0.704323299478036,4,"11209"
