,MAINEXITDAY2,TOPLD1DAY2,AISLE1DAY2,PSADAY2,EXHIBITIONDAY2,MAINDAY2,POSTERDAY2,PSBDAY2,WC1DAY2,PSCDAY2,ROOM1DAY2,PSDDAY2,ROOM2DAY2,CIDAY2,CIENTRY1DAY2,BOTLD1DAY2,SERVEDAY2,ROOM3DAY2,ROOM4DAY2,WC2DAY2,CIENTRY2DAY2,CIENTRY3DAY2,CIEXIT1DAY2,CIENTRY4DAY2,EXHEXIT1DAY2,EXHEXIT2DAY2,TOPLD2DAY2,CANTEENDAY2,AISLE2DAY2,WC3DAY2,ROOM6DAY2,ROOM5DAY2,ENTERTAINDAY2,BOTLD2DAY2
15355,0,0,3192,0,0,9801,762,0,335,5559,1506,0,0,51,0,157,8,0,0,261,0,0,0,0,0,0,0,1605,1373,90,0,0,5443,142
11107,0,0,2488,0,1400,10468,317,7235,567,0,0,0,0,50,0,102,18,0,0,0,0,0,0,0,0,0,0,0,468,56,0,0,7017,117
14241,0,0,1366,0,802,0,0,0,44,0,528,0,0,0,0,100,0,553,0,446,0,0,0,0,0,0,0,896,387,0,0,13381,28,74
13591,0,0,882,0,652,10603,0,0,0,0,0,0,0,279,0,48,9,0,0,0,0,0,0,0,0,0,0,0,249,309,0,0,160,43
14550,0,0,1116,0,1896,9519,0,0,0,0,0,0,0,51,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10101,0,0,3312,0,0,9984,842,0,546,7340,782,0,0,49,0,33,0,523,0,366,0,0,0,0,0,0,0,680,306,394,0,0,5261,40
10997,0,0,1315,0,45,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12779,0,0,1335,0,277,4584,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10927,0,0,2436,0,475,10276,79,0,0,0,0,2279,0,44,0,192,0,0,0,0,0,0,0,0,0,0,0,1036,476,114,0,0,5771,187
11887,0,0,2747,0,762,10746,1013,0,0,7699,538,0,0,9,0,205,25,0,0,531,0,0,0,0,0,0,0,714,613,0,0,0,5166,206
16953,0,0,4114,9121,3889,10321,867,0,89,0,0,0,0,9,0,106,0,0,0,277,0,0,0,0,0,0,0,959,344,0,0,0,752,113
13687,0,0,3233,1567,1676,10868,905,1566,516,0,649,0,0,44,0,139,7,0,0,228,0,0,0,0,0,0,0,790,492,265,0,0,2706,162
19659,0,0,2562,1604,682,10702,777,0,378,6295,1050,0,0,0,0,135,23,0,0,182,0,0,0,0,0,0,0,1436,542,180,0,0,3858,154
14165,0,0,1869,0,119,9940,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17749,0,0,976,0,744,10785,0,0,0,0,0,0,0,47,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17873,0,0,1780,0,158,8676,6,0,0,0,0,0,0,0,0,106,18,546,0,198,0,0,0,0,0,0,0,0,922,0,0,0,38,98
13315,0,0,2715,0,0,9983,980,0,38,29,0,0,0,0,0,189,0,0,0,328,0,0,0,0,0,0,0,1476,1158,114,0,0,5341,184
13884,0,0,2674,0,0,9055,113,0,0,0,0,0,0,52,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13030,0,0,1994,0,882,9377,0,0,0,0,0,0,0,0,0,52,0,0,0,391,0,0,0,0,0,0,0,159,122,0,0,0,0,41
13165,0,0,2875,9376,3057,9981,145,0,449,0,0,0,0,0,0,202,32,0,0,0,0,0,0,0,0,0,0,1072,668,309,0,0,2508,188
17052,0,0,3000,0,3253,10104,766,0,84,1491,966,0,0,45,0,94,0,730,0,152,0,0,0,0,0,0,0,604,460,0,0,0,5521,95
12811,0,0,2790,0,2539,10711,134,5460,214,1887,0,0,0,43,0,189,0,0,0,0,0,0,0,0,0,0,0,825,759,205,0,0,4934,172
11083,0,0,2770,1266,11087,9690,398,0,0,0,694,0,0,0,0,76,147,0,0,0,0,0,0,0,0,0,0,802,462,390,0,0,1926,69
19637,0,0,2192,4530,89,7968,44,0,0,0,610,0,0,0,0,122,22,0,15181,310,0,0,0,0,0,0,0,3247,220,0,0,0,0,66
18406,0,0,2918,0,0,10490,649,9085,964,0,0,0,0,45,0,115,0,0,0,183,0,0,0,0,0,0,0,1076,426,0,0,0,4988,136
19990,0,0,2509,0,3263,9586,1055,0,64,3527,1435,0,0,0,0,101,0,635,0,896,0,0,0,0,0,0,0,4731,396,0,0,0,1617,106
14236,0,0,1049,0,822,9833,0,0,0,0,0,0,0,0,0,43,9,369,0,60,0,0,0,0,0,0,0,0,798,0,0,0,0,33
15306,0,0,1910,0,0,0,15,0,0,0,438,0,0,51,0,85,10,678,0,0,0,0,0,0,0,0,0,515,302,0,0,14312,0,76
17483,0,0,1740,0,107,8506,0,0,82,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,1220,310,0,0,754,170
17325,0,0,2589,0,1906,10219,853,0,487,5714,1290,0,0,49,0,32,0,590,0,61,0,0,0,0,0,0,0,1178,249,0,0,0,5156,49
12998,0,0,2901,1326,284,10544,1637,0,409,6778,644,0,0,0,0,49,20,0,0,348,0,0,0,0,0,0,0,726,261,263,0,0,4371,66
13248,0,0,1449,0,370,10646,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13721,0,0,997,0,0,0,0,0,0,0,463,0,0,0,0,83,21,590,0,476,0,0,0,0,0,0,0,689,735,89,0,19626,0,75
17251,0,0,1059,0,0,0,20,0,75,0,1087,0,0,0,0,46,7,0,0,0,0,0,0,0,0,0,0,1118,251,97,0,25434,0,54
19559,0,0,2263,0,850,9547,23,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18585,0,0,4226,0,4417,10645,131,0,0,7577,0,0,0,44,0,137,0,0,0,562,0,0,0,0,0,0,0,732,533,209,0,0,1537,160
17009,0,0,2506,0,148,10108,0,0,0,0,0,0,0,0,0,100,8,0,0,241,0,0,0,0,0,0,0,998,279,0,0,0,0,89
18948,0,0,1604,0,940,9878,46,0,0,0,0,0,0,44,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15646,0,0,4016,0,1178,8973,49,0,554,2071,0,0,0,46,0,139,0,0,0,214,0,0,0,0,0,0,0,629,408,133,0,0,6964,134
14226,0,0,3022,1816,0,9737,794,0,0,0,1233,0,0,48,0,109,0,0,0,618,0,0,0,0,0,0,0,0,418,0,0,0,5719,108
16185,0,0,3567,3167,113,8639,657,3046,517,0,1088,0,0,45,0,155,0,0,0,381,0,0,0,0,0,0,0,1215,739,493,0,0,5559,154
16967,0,0,2740,0,2087,10813,343,6281,560,0,702,0,0,7,0,138,16,0,0,0,0,0,0,0,0,0,0,867,976,0,0,0,5028,129
17195,0,0,3060,0,406,10643,1203,1102,111,0,651,0,0,51,0,91,0,0,0,0,0,0,0,0,0,0,0,762,515,837,0,0,6026,112
10319,0,0,2753,1301,711,9418,576,5988,559,0,1269,0,0,46,0,148,0,301,0,0,0,0,0,0,0,0,0,1328,436,162,0,0,5653,131
15228,0,0,2318,0,799,10167,1007,8043,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,821,732,598,0,0,5562,168
19192,0,0,1998,0,0,8930,52,0,0,0,0,0,0,382,0,93,32,470,0,481,0,0,0,0,0,0,0,0,286,0,0,0,115,85
17902,0,0,3686,0,874,9462,93,0,0,0,807,7264,0,58,0,184,0,0,0,466,0,0,0,0,0,0,0,930,769,404,0,0,5541,183
19155,0,0,3089,0,283,10309,735,5760,817,2345,0,0,0,414,0,180,0,0,0,230,0,0,0,0,0,0,0,785,609,187,0,0,4155,181
19204,0,0,2999,0,4601,10569,74,0,764,7155,0,0,0,0,0,173,25,0,0,455,0,0,0,0,0,0,0,633,599,665,0,0,2441,164
11602,0,0,702,0,431,0,8,0,723,0,0,0,0,50,0,41,0,0,0,0,0,0,0,0,0,0,0,731,196,0,0,14930,0,45
14116,0,0,3324,0,0,10294,596,7022,500,0,753,0,0,42,0,232,0,0,0,0,0,0,0,0,0,0,0,676,781,330,0,0,5987,221
17535,0,0,1947,0,1357,10170,121,6697,387,1586,699,0,0,0,0,144,9,444,0,0,0,0,0,0,0,0,0,419,545,345,0,0,5433,155
10331,0,0,2504,0,4087,9269,627,0,379,0,851,6602,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,814,496,0,0,0,4712,186
13233,0,0,1034,0,353,9716,0,0,0,0,0,0,0,0,0,142,9,0,0,0,0,0,0,0,0,0,0,0,662,711,0,0,550,134
19265,0,0,3873,1493,2941,9999,586,4436,384,0,694,0,0,9,0,71,0,0,0,135,0,0,0,0,0,0,0,633,1822,91,0,0,2942,88
10932,0,0,1998,0,0,10664,1283,5542,306,0,1112,0,0,0,0,74,16,942,7740,0,0,0,0,0,0,0,0,4671,276,0,0,0,0,85
12182,0,0,929,0,2242,1920,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18072,0,0,601,0,1645,7893,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16243,0,0,1085,0,1739,8753,0,0,0,0,0,0,0,0,0,32,0,680,0,0,0,0,0,0,0,0,0,0,133,75,0,0,0,24
13512,0,0,3904,0,3092,9874,1070,0,551,0,1251,0,0,0,0,96,23,0,0,1386,0,0,0,0,0,0,0,1367,307,0,0,0,1717,113
14836,0,0,3796,2200,840,9459,185,5354,1630,0,0,0,0,225,0,166,0,0,0,331,0,0,0,0,0,0,0,1239,437,0,0,0,3611,165
13099,0,0,3183,2764,2443,9576,889,5961,85,0,0,0,0,0,0,75,0,0,0,450,0,0,0,0,0,0,0,1228,399,59,0,0,3410,69
16177,0,0,2837,0,484,10694,33,0,0,0,2256,0,0,0,0,153,0,0,0,173,0,0,0,0,0,0,0,6427,457,344,0,0,595,146
16871,0,0,1316,0,10485,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,697,184,0,0,0,97,122
16757,0,0,3215,0,400,10453,105,4409,442,0,798,0,0,44,0,184,0,569,0,452,0,0,0,0,0,0,0,697,468,0,0,0,7852,194
11958,0,0,2260,2895,717,11359,638,6352,290,0,0,0,0,0,0,85,0,104,0,0,0,0,0,0,0,0,0,1462,399,244,0,0,3175,109
11726,0,0,913,0,793,9425,0,0,0,0,0,0,0,0,0,72,23,827,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,103
16155,0,0,1615,0,717,10038,20,0,84,0,0,0,0,46,0,33,9,0,0,0,0,0,0,0,0,0,0,1275,197,306,0,0,0,41
12496,0,0,2894,0,2722,9926,482,0,356,7971,0,0,0,219,0,102,9,0,0,0,0,0,0,0,0,0,0,495,589,272,0,0,4207,118
12470,0,0,459,0,491,0,0,0,397,0,42,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1121,246,473,0,19661,0,34
18057,0,0,1760,0,788,7243,23,0,133,0,0,0,0,42,0,44,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,154,40
17191,0,0,1647,0,707,9228,11,0,0,0,0,0,0,44,0,0,0,575,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14473,0,0,1409,0,954,9738,0,0,0,0,0,0,0,47,0,0,9,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15967,0,0,3097,0,434,10073,840,4692,138,0,623,0,0,0,0,195,0,0,0,166,0,0,0,0,0,0,0,83,590,0,0,0,7786,201
10151,0,0,3392,0,810,10486,758,6428,268,0,1253,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1404,315,356,0,0,0,42
10913,0,0,839,0,0,0,486,0,691,0,494,0,0,7,0,82,8,561,0,0,0,0,0,0,0,0,0,625,294,0,0,19161,0,76
18079,0,0,2281,0,0,9228,0,0,0,0,0,0,0,42,0,93,11,487,0,400,0,0,0,0,0,0,0,1209,226,0,0,0,0,91
11591,0,0,939,0,421,0,0,0,348,0,0,0,0,0,0,140,0,526,0,0,0,0,0,0,0,0,0,855,264,0,0,19088,0,132
14815,0,0,4690,0,3048,10017,876,4605,406,0,638,0,0,0,0,140,0,0,0,100,0,0,0,0,0,0,0,733,579,311,0,0,4556,139
14992,0,0,3367,0,2740,10141,122,0,0,1454,648,0,0,226,0,104,0,0,0,0,0,0,0,0,0,0,0,792,690,263,0,0,6059,120
15961,0,0,3564,0,10189,9581,57,0,318,0,677,0,0,46,0,121,131,0,0,0,0,0,0,0,0,0,0,0,346,71,0,0,3191,110
15337,0,0,2588,0,0,9858,28,0,0,0,0,0,0,47,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15874,0,0,1383,0,1033,10021,0,0,0,0,0,0,0,44,0,33,9,0,0,0,0,0,0,0,0,0,0,1053,192,0,0,0,0,40
18271,0,0,2868,0,604,8233,426,0,59,0,0,0,0,335,0,34,0,0,0,123,0,0,0,0,0,0,0,878,190,0,0,0,0,33
14386,0,0,3570,0,0,10175,411,5605,228,0,1425,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,1596,986,0,0,0,5771,184
14224,0,0,2760,0,919,10441,496,5984,144,2525,0,0,0,0,0,94,9,0,0,0,0,0,0,0,0,0,0,758,421,444,0,0,5394,110
18762,0,0,1511,0,615,6577,0,0,0,0,0,0,0,0,0,52,14,494,0,109,0,0,0,0,0,0,0,0,123,0,0,0,118,52
19090,0,0,3053,0,125,10249,1509,74,138,2933,0,0,0,42,0,219,7,0,0,0,0,0,0,0,0,0,0,1011,974,898,0,0,2954,192
15438,0,0,2859,1330,2409,10585,848,0,0,7470,737,0,0,49,0,31,0,0,0,482,0,0,0,0,0,0,0,865,326,363,0,0,1816,50
16545,0,0,3402,2308,734,10167,151,0,414,7097,0,0,0,47,0,93,0,0,0,124,0,0,0,0,0,0,0,657,538,205,0,0,4907,106
13308,0,0,3202,1611,234,10156,1062,0,182,0,1356,0,0,0,0,216,0,747,0,436,0,0,0,0,0,0,0,43,469,0,0,0,4247,209
16921,0,0,926,0,433,11044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15074,0,0,2928,0,803,9574,904,0,510,0,0,6795,0,44,0,103,7,146,0,158,0,0,0,0,0,0,0,1228,1669,531,0,0,3977,112
19594,0,0,1209,0,1113,9769,0,0,311,0,0,0,0,49,0,81,15,0,0,0,0,0,0,0,0,0,0,919,232,0,0,0,0,70
15116,0,0,2579,0,0,7838,529,0,570,0,0,0,0,46,0,92,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,29,88
14576,0,0,3868,0,281,10791,172,8235,304,0,0,0,0,0,0,181,28,0,0,266,0,0,0,0,0,0,0,3959,504,322,0,0,1534,186
15431,0,0,1477,0,310,9531,0,0,0,0,0,0,0,0,0,75,9,0,0,358,0,0,0,0,0,0,0,971,421,269,0,0,0,85
12750,0,0,2650,9141,1039,10410,866,0,273,0,0,0,0,0,0,101,8,0,0,278,0,0,0,0,0,0,0,747,2310,240,0,0,3076,108
12292,0,0,4557,0,1981,9502,821,0,292,6546,1074,0,0,50,0,190,15,0,0,946,0,0,0,0,0,0,0,1274,488,419,0,0,0,186
18374,0,0,3164,0,2810,10662,121,6002,557,0,1169,0,0,46,0,208,0,0,0,0,0,0,0,0,0,0,0,1218,676,0,0,0,2801,245
19097,0,0,693,0,511,10397,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,258,284,75,0,0,0,92
19482,0,0,3078,0,2475,9121,924,0,271,5067,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,1960,346,0,0,837,240
10082,0,0,3389,0,372,9658,588,5446,63,0,1316,0,0,47,0,153,0,440,0,62,0,0,0,0,0,0,0,1397,666,189,0,0,5723,170
18853,0,0,2324,0,9926,9909,487,0,818,0,1076,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,1148,227,0,0,0,3766,36
15758,0,0,1556,0,237,9167,0,0,0,0,0,0,0,0,0,50,0,0,0,86,0,0,0,0,0,0,0,0,234,0,0,0,936,45
11572,0,0,2966,0,0,10971,355,0,353,0,0,0,0,43,0,159,9,0,0,93,0,0,0,0,0,0,0,1488,483,0,0,0,5095,186
11561,0,0,3085,0,826,9698,177,0,241,7724,441,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,512,1636,55,0,0,5879,221
13977,0,0,1271,0,0,11534,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14982,0,0,1098,0,3096,4228,14,0,112,0,0,0,0,45,0,70,0,562,0,433,0,0,0,0,0,0,0,1269,257,244,0,0,1391,49
18101,0,0,1931,0,0,6837,8,0,0,0,0,0,0,0,0,95,0,0,0,161,0,0,0,0,0,0,0,29,3397,0,0,0,0,84
16380,0,0,3488,2345,0,9474,173,5670,519,0,0,0,0,51,0,172,16,0,0,0,0,0,0,0,0,0,0,1051,692,67,0,0,6543,169
16983,0,0,1386,0,358,9098,0,0,0,0,0,0,0,0,0,102,8,486,0,299,0,0,0,0,0,0,0,589,299,0,0,0,433,94
10629,0,0,2514,0,3151,10088,839,0,54,0,0,0,0,46,0,81,0,0,0,426,0,0,0,0,0,0,0,930,346,378,0,0,4824,100
16578,0,0,2023,0,47,10224,468,0,274,0,0,14,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,904,777,332,0,0,6490,236
15165,0,0,832,0,0,0,9,0,742,0,588,0,0,47,0,67,0,0,0,0,0,0,0,0,0,0,0,563,269,284,0,25823,0,56
17228,0,0,994,0,0,4920,18,0,159,0,0,0,0,46,0,32,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,26
16543,0,0,2525,0,2760,8997,640,0,0,0,922,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,991,920,354,0,0,7308,234
11935,0,0,2526,2290,0,11595,751,0,379,0,0,0,0,0,0,193,8,390,0,119,0,0,0,0,0,0,0,1707,538,0,0,0,4104,219
13207,0,0,1298,0,729,8874,492,0,81,0,0,0,0,0,0,85,0,0,0,215,0,0,0,0,0,0,0,1419,194,0,0,0,370,79
14592,0,0,2162,0,3485,9602,0,0,0,0,0,0,0,433,0,34,7,0,0,443,0,0,0,0,0,0,0,1574,93,0,0,0,0,27
18311,0,0,2964,1774,3845,10602,1248,0,233,8178,486,0,0,0,0,34,0,0,0,913,0,0,0,0,0,0,0,533,155,0,0,0,0,54
19645,0,0,898,0,11741,4639,0,0,0,0,0,0,0,0,0,41,0,0,0,135,0,0,0,0,0,0,0,778,110,0,0,0,0,32
14420,0,0,3337,2854,3533,10215,378,5274,1020,0,0,0,0,49,0,34,0,0,0,0,0,0,0,0,0,0,0,1078,115,0,0,0,0,47
19574,0,0,2344,0,0,9980,0,0,446,0,0,0,0,324,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18359,0,0,1930,2317,0,10885,458,7097,306,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,635,666,381,0,0,5344,164
12107,0,0,1937,0,3948,10142,1354,6961,269,0,0,0,0,0,0,93,0,561,0,113,0,0,0,0,0,0,0,653,434,0,0,0,3319,93
10732,0,0,1313,0,660,10074,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,0,0,0,0,0,0,766,183,585,0,0,0,36
12474,0,0,1575,0,649,9610,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10134,0,0,3864,2852,496,10271,165,6420,126,0,0,0,0,0,0,99,0,0,0,172,0,0,0,0,0,0,0,888,449,237,0,0,4380,112
18761,0,0,3382,2324,1392,10453,774,6722,258,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,545,337,0,0,3659,112
11397,0,0,3482,0,846,10482,130,0,527,7772,689,0,0,0,0,192,24,420,0,0,0,0,0,0,0,0,0,452,727,364,0,0,4233,182
11656,0,0,1718,0,301,9308,7,0,0,0,0,0,0,0,0,56,0,380,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13359,0,0,1472,0,841,9838,0,0,0,0,0,0,0,44,0,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17870,0,0,2756,0,2180,10155,333,0,1082,0,811,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,906,553,277,0,0,5145,109
12995,0,0,2705,0,10750,9210,23,1450,128,0,0,0,0,8,0,33,8,543,0,79,0,0,0,0,0,0,0,554,330,163,0,0,2998,30
17439,0,0,1378,0,911,8914,0,0,184,0,0,0,0,55,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18297,0,0,459,0,163,0,0,0,472,0,0,0,0,46,0,40,0,0,0,0,0,0,0,0,0,0,0,1069,216,101,0,25417,0,40
11930,0,0,3049,0,458,10028,825,2198,178,0,0,0,0,0,0,103,0,0,0,198,0,0,0,0,0,0,0,969,439,72,0,0,6058,118
16933,0,0,2963,3088,3150,9864,620,6634,135,0,0,0,0,0,0,106,14,0,0,2033,0,0,0,0,0,0,0,530,1310,0,0,0,0,93
13947,0,0,3219,0,3134,10048,421,0,116,0,942,0,0,52,0,98,0,0,0,0,0,0,0,0,0,0,0,1003,529,224,0,0,4399,122
15381,0,0,1599,0,662,9098,0,0,0,0,0,0,0,56,0,33,23,540,0,75,0,0,0,0,0,0,0,0,49,0,0,0,87,23
19608,0,0,3033,0,4621,10524,294,0,737,3525,867,0,0,0,0,82,0,0,0,163,0,0,0,0,0,0,0,1107,320,488,0,0,3705,98
16734,0,0,2146,2657,6244,8752,732,0,474,0,484,0,0,307,0,32,0,514,0,119,0,0,0,0,0,0,0,462,247,0,0,0,2511,24
15332,0,0,2950,2182,3134,9386,106,3916,765,0,846,0,0,0,0,100,17,0,0,313,0,0,0,0,0,0,0,1028,574,622,0,0,3995,96
13350,0,0,1964,0,7220,5461,1720,0,413,6089,0,0,0,0,0,97,0,398,0,122,0,0,0,0,0,0,0,412,457,0,0,0,5716,93
18695,0,0,2856,1787,1661,10293,90,5824,120,0,1041,0,0,0,0,83,0,0,0,334,0,0,0,0,0,0,0,1260,481,215,0,0,449,104
10058,0,0,3515,0,2412,8486,441,5021,872,0,1314,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1294,545,308,0,0,5098,91
10659,0,0,3789,1910,256,10014,254,0,0,0,1419,0,0,0,0,138,0,0,0,75,0,0,0,0,0,0,0,1019,2331,296,0,0,4919,135
12405,0,0,4496,0,299,9934,179,0,1117,3047,0,0,0,8,0,84,0,657,0,370,0,0,0,0,0,0,0,1284,205,0,0,0,2104,101
12513,0,0,2976,0,326,10107,94,4845,355,0,1169,0,0,0,0,145,0,0,0,110,0,0,0,0,0,0,0,1117,533,0,0,0,7420,160
12679,0,0,1474,0,650,9822,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,564,183,35,0,0,0,33
17011,0,0,2611,0,0,6319,16,0,0,0,0,0,0,46,0,44,8,0,0,93,0,0,0,0,0,0,0,0,177,30,0,0,0,32
12194,0,0,1152,0,0,9826,77,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,686,397,69,0,0,553,78
12407,0,0,2273,0,4257,9592,79,0,0,0,771,0,0,0,0,95,0,0,0,446,0,0,0,0,0,0,0,597,418,0,0,0,4629,89
14715,0,0,2747,0,668,10268,567,7773,467,0,0,0,0,0,0,120,0,0,0,214,0,0,0,0,0,0,0,1088,452,0,0,0,5746,129
10402,0,0,4381,0,1265,10488,82,0,161,7893,0,0,0,0,0,97,8,0,0,492,0,0,0,0,0,0,0,1194,478,186,0,0,3803,112
16315,0,0,3009,0,3343,10119,77,0,173,5211,1030,0,0,0,0,97,0,0,0,845,0,0,0,0,0,0,0,0,346,0,0,0,4868,109
10373,0,0,1586,0,53,10159,0,0,0,0,0,0,0,260,0,0,0,505,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13215,0,0,3925,3147,0,9888,641,6885,370,0,0,0,0,57,0,44,0,0,0,0,0,0,0,0,0,0,0,1294,305,0,0,0,3710,64
10094,0,0,2630,0,2860,9676,140,0,107,1077,1172,0,0,56,0,194,0,538,0,0,0,0,0,0,0,0,0,884,783,252,0,0,5087,187
11690,0,0,2566,0,2525,7904,472,4604,128,0,0,0,0,0,0,74,8,636,0,310,0,0,0,0,0,0,0,744,483,291,0,0,8418,68
15814,0,0,2202,0,939,9280,384,4990,398,0,749,0,0,0,0,194,0,418,0,0,0,0,0,0,0,0,0,4668,802,166,0,0,3716,191
13878,0,0,2761,0,257,10627,45,0,451,6271,1482,0,0,0,0,118,0,544,0,78,0,0,0,0,0,0,0,1506,478,339,0,0,4622,141
11994,0,0,3550,1829,1096,10595,296,8163,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,688,489,335,0,0,1980,93
10615,0,0,2392,0,0,10514,2277,0,327,2353,717,0,0,0,0,159,9,0,0,146,0,0,0,0,0,0,0,861,442,124,0,0,4989,165
18379,0,0,1525,0,214,6966,71,0,0,0,0,0,0,279,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18468,0,0,2382,1338,126,10691,129,0,158,0,1062,0,0,7,0,277,12,0,0,0,0,0,0,0,0,0,0,1103,799,412,0,0,5001,268
15561,0,0,1642,0,0,7256,496,0,97,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18839,0,0,3928,0,1891,9794,108,0,658,3561,1528,0,0,0,0,139,8,0,0,0,0,0,0,0,0,0,0,1570,2531,0,0,0,3426,146
19220,0,0,552,0,0,0,18,0,402,0,498,0,0,56,0,42,0,0,0,0,0,0,0,0,0,0,0,414,222,70,0,25933,0,46
11093,0,0,2941,0,116,10019,138,0,446,0,0,6707,0,57,0,96,18,656,0,66,0,0,0,0,0,0,0,797,352,0,0,0,7177,113
19443,0,0,877,0,0,8267,0,0,0,0,0,0,0,0,0,0,0,141,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16427,0,0,3415,2615,4908,10097,300,0,0,0,522,0,0,0,0,76,0,0,0,327,0,0,0,0,0,0,0,1281,284,246,0,0,4697,89
10722,0,0,1265,0,385,8944,0,0,0,0,0,0,0,0,0,90,9,0,0,0,0,0,0,0,0,0,0,0,379,258,0,0,708,82
14200,0,0,2835,0,2952,10223,705,0,132,3115,0,0,0,0,0,219,9,0,0,143,0,0,0,0,0,0,0,1119,722,222,0,0,5958,205
18326,0,0,1246,0,4407,1732,323,0,0,0,0,0,0,46,0,44,0,0,0,0,0,0,0,0,0,0,0,605,165,186,0,0,0,35
12277,0,0,1027,0,195,0,0,0,588,0,684,0,0,51,0,124,0,0,0,0,0,0,0,0,0,0,0,759,216,0,0,24612,0,118
18208,0,0,1500,0,486,10634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19366,0,0,3065,0,3491,9740,82,4101,337,0,681,0,0,0,0,95,35,95,0,2635,0,0,0,0,0,0,0,426,276,0,0,0,3988,98
10375,0,0,1306,0,0,10159,460,0,175,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16392,0,0,1380,0,309,9767,10,0,273,0,0,0,0,57,0,0,7,434,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
