,MAINEXITDAY3,TOPLD1DAY3,AISLE1DAY3,PSADAY3,EXHIBITIONDAY3,MAINDAY3,POSTERDAY3,PSBDAY3,WC1DAY3,PSCDAY3,ROOM1DAY3,PSDDAY3,ROOM2DAY3,CIDAY3,CIENTRY1DAY3,BOTLD1DAY3,SERVEDAY3,ROOM3DAY3,ROOM4DAY3,WC2DAY3,CIENTRY2DAY3,CIENTRY3DAY3,CIEXIT1DAY3,CIENTRY4DAY3,EXHEXIT1DAY3,EXHEXIT2DAY3,TOPLD2DAY3,CANTEENDAY3,AISLE2DAY3,WC3DAY3,ROOM6DAY3,ROOM5DAY3,ENTERTAINDAY3,BOTLD2DAY3
12582,0,0,602,0,0,3328,9,0,0,0,0,0,0,6,0,35,7,0,0,0,0,0,0,0,0,0,0,0,115,96,0,0,0,27
12158,0,0,2016,0,0,2081,33,0,0,0,0,0,0,15,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16653,0,0,894,0,0,2157,10,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,817,0,0,0,0,26
10615,0,0,1122,0,0,2983,34,0,125,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19802,0,0,567,0,1802,2002,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11622,0,0,583,0,0,1837,381,0,0,0,0,0,0,8,0,36,8,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,0,30
19982,0,0,710,0,227,3440,30,0,86,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14539,0,0,742,0,1354,1682,18,0,0,0,0,0,0,8,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,0,0,569,0,0,2026,1061,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14154,0,0,431,0,90,3211,11,0,234,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14021,0,0,492,0,1307,896,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,142,362,0,0,0,24
16241,0,0,953,0,0,3438,69,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18123,0,0,2383,0,0,0,0,0,0,0,0,0,0,16,0,83,0,0,0,0,0,0,0,0,0,0,0,0,223,0,1625,0,0,77
11887,0,0,306,0,120,3268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18780,0,0,350,0,1426,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17725,0,0,225,0,1687,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13991,0,0,329,0,0,3097,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16263,0,0,675,0,0,3135,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11143,0,0,2313,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,208,0,1748,0,0,74
13612,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1943,0,0,0,0,0,0,0,0,0,1045,0,0,0,0,24
13804,0,0,341,0,1032,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16494,0,0,1206,0,1219,0,0,0,0,0,0,0,0,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,26
14325,0,0,868,0,0,2023,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,0,0,2079,0,0,0,489,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19399,0,0,754,0,0,0,372,0,0,0,0,0,0,7,0,32,0,0,0,0,0,0,0,0,0,0,0,0,1214,0,0,0,0,31
10319,0,0,379,0,0,2119,0,0,0,0,0,0,0,7,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10761,0,0,279,0,0,1830,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10977,0,0,972,0,1552,0,42,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11492,0,0,495,0,1347,680,0,0,0,0,0,0,0,0,0,35,9,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,124
14736,0,0,318,0,1539,771,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19076,0,0,478,0,713,0,404,0,229,0,0,0,0,8,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11534,0,0,400,0,0,1026,294,0,331,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16087,0,0,320,0,1112,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14423,0,0,1031,0,0,590,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16822,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1423,0,0,0,0,28
11896,0,0,1010,0,0,675,34,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18246,0,0,1529,0,179,1246,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18747,0,0,241,0,0,1049,0,0,0,0,0,0,0,0,0,35,15,0,0,0,0,0,0,0,0,0,0,0,148,127,0,0,0,35
18578,0,0,276,0,0,1062,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14781,0,0,267,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12420,0,0,305,0,0,1078,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13408,0,0,783,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19485,0,0,203,0,0,477,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14516,0,0,174,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18369,0,0,209,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14859,0,0,184,0,0,0,0,0,0,0,0,0,0,13605,0,75,0,0,0,0,0,0,0,0,0,0,0,0,214,0,1627,0,0,67
16065,0,0,472,0,0,0,0,0,0,0,0,0,0,13509,0,73,0,0,0,0,0,0,0,0,0,0,0,0,219,0,1701,0,0,68
18367,0,0,259,0,0,0,0,0,0,0,0,0,0,13730,0,74,0,0,0,0,0,0,0,0,0,0,0,0,270,406,2570,0,0,65
11165,0,0,13578,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,192,0,1689,0,0,67
12856,0,0,14180,0,0,0,0,0,0,0,0,0,0,23,0,86,0,0,0,0,0,0,0,0,0,0,0,0,218,0,1695,0,0,72
12735,0,0,2173,2249,0,5519,58,0,81,0,0,0,0,0,0,78,0,0,0,46,0,0,0,0,0,0,0,0,208,0,0,0,1351,70
12577,0,0,1447,0,1678,6996,38,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13252,0,0,1028,2565,1033,7372,78,0,0,0,0,0,0,34,0,32,0,0,0,0,0,0,0,0,0,0,0,0,126,84,0,0,0,23
16466,0,0,2008,0,0,4547,0,0,0,0,0,0,0,8,0,33,0,0,0,221,0,0,0,0,0,0,0,0,147,103,0,0,0,25
10495,0,0,1160,0,8197,1729,15,0,391,0,0,0,0,32,0,32,0,686,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,24
14165,0,0,1211,0,1028,3462,20,3124,79,0,0,0,0,32,0,77,0,0,0,83,0,0,0,0,0,0,0,0,198,53,0,0,2526,74
13248,0,0,777,0,1374,5222,842,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1095,25
19754,0,0,2868,0,0,8723,204,0,97,0,0,0,0,27,0,39,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,149,31
19026,0,0,1781,0,0,0,8,0,0,0,0,0,0,30,0,36,0,446,0,365,0,0,0,0,0,0,0,0,58,0,0,17,0,29
18158,0,0,1797,0,1030,7977,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16733,0,0,1569,2410,0,5469,38,0,0,0,0,0,0,0,0,39,0,0,0,130,0,0,0,0,0,0,0,0,1318,0,0,0,0,27
14001,0,0,894,2066,1288,6226,34,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13215,0,0,1076,0,1300,7530,0,0,0,0,489,0,0,0,0,0,7,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18047,0,0,1337,0,1399,5359,23,2126,105,0,0,0,0,30,0,86,21,535,0,0,0,0,0,0,0,0,0,0,248,0,0,0,361,80
11378,0,0,3018,2301,0,6467,75,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19024,0,0,1717,0,0,2247,1278,4520,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14576,0,0,1403,0,1295,6653,356,0,0,0,0,0,0,0,0,0,17,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13553,0,0,1315,0,1351,8552,28,0,50,0,469,0,0,32,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13247,0,0,2977,0,0,5638,80,2283,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11359,0,0,1770,2588,0,5169,734,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19988,0,0,1421,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,8950,0,30
17319,0,0,230,0,1072,5024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10293,0,0,1312,0,966,6548,514,0,380,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13005,0,0,1639,0,1275,7279,8,0,0,0,216,0,0,0,0,0,17,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14917,0,0,1738,0,0,1704,52,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15708,0,0,2682,0,0,5878,67,0,161,0,0,0,0,35,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17548,0,0,942,2212,1182,7135,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18553,0,0,1653,0,1284,2328,65,3854,184,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,449,25
16902,0,0,2328,0,0,4096,353,3597,0,0,0,0,0,0,0,0,30,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15348,0,0,1962,0,1294,8077,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15223,0,0,524,0,1149,0,0,0,64,0,629,0,0,0,0,37,8,140,0,0,0,0,0,0,0,0,0,0,63,0,0,5162,0,34
17030,0,0,986,0,1176,5762,72,0,285,0,0,0,0,29,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11872,0,0,1764,0,573,5473,25,2279,0,0,0,0,0,0,0,0,11,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10077,0,0,1155,0,451,5118,51,3821,271,0,0,0,0,41,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19396,0,0,877,2532,1379,5272,61,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,182,112,0,0,1187,27
16747,0,0,828,0,0,6818,90,0,0,0,0,0,0,336,0,39,0,0,0,0,0,0,0,0,0,0,0,0,1204,0,0,0,0,28
15966,0,0,1065,2546,0,5048,45,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,892,320,0,0,0,28
16255,0,0,650,0,959,4895,69,191,163,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18374,0,0,2654,2506,0,6376,77,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,43,25
14372,0,0,745,0,0,2224,990,4857,181,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,27
10804,0,0,1759,0,0,7201,26,0,0,0,27,0,0,43,0,39,0,0,0,623,0,0,0,0,0,0,0,0,75,0,0,0,609,33
10218,0,0,864,2590,1084,5577,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10887,0,0,2671,0,1052,6840,54,0,0,0,0,0,0,38,0,0,9,415,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11850,0,0,1807,0,2177,5697,61,0,249,0,0,0,0,0,0,39,0,0,0,59,0,0,0,0,0,0,0,0,135,44,0,0,0,23
14431,0,0,1595,0,0,1664,0,0,0,0,0,0,0,0,0,0,8,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15506,0,0,1230,0,0,0,0,0,0,0,0,0,0,41,0,32,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,27
13588,0,0,2255,0,0,4067,509,2600,186,0,0,0,0,35,0,80,10,0,0,124,0,0,0,0,0,0,0,0,928,0,0,0,26,68
13367,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0,0,0,0,0,0,156,79,0,8759,0,30
16233,0,0,1135,0,837,5259,337,0,217,0,0,0,0,41,0,37,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,1256,32
11901,0,0,918,0,2474,5024,228,0,0,0,0,0,0,0,0,0,0,403,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19236,0,0,2254,2033,0,6539,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18289,0,0,2572,0,0,8354,28,0,0,0,278,0,0,473,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11923,0,0,1525,0,2955,2296,0,0,0,0,274,0,0,39,0,32,0,0,0,299,0,0,0,0,0,0,0,0,169,0,0,0,3297,23
13747,0,0,1185,2365,1161,6581,695,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15228,0,0,2383,0,0,5377,742,0,210,0,0,0,0,33,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14802,0,0,1830,2235,0,6224,62,0,173,0,0,0,0,33,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17023,0,0,1939,0,0,7407,315,0,0,0,540,0,0,36,0,40,22,0,0,435,0,0,0,0,0,0,0,0,453,0,0,0,0,29
14928,0,0,1262,2400,0,5176,112,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12811,0,0,1062,2408,966,6643,43,0,0,0,0,0,0,38,0,35,0,0,0,0,0,0,0,0,0,0,0,0,163,108,0,0,404,29
14041,0,0,1994,2212,0,7420,23,0,0,0,0,0,0,237,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14547,0,0,401,0,965,5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14998,0,0,3650,0,3391,2188,214,0,0,0,0,0,0,0,0,78,26,403,0,240,0,0,0,0,0,0,0,0,1040,0,0,0,114,73
13813,0,0,1296,0,3383,1603,7,0,0,0,0,0,0,35,0,76,0,317,0,249,0,0,0,0,0,0,0,0,204,184,0,0,2240,66
18315,0,0,959,0,1040,4395,646,1898,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,765,27
10320,0,0,1316,2054,1017,5281,48,0,240,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18730,0,0,1374,0,1049,8333,0,0,0,0,595,0,0,0,0,42,0,0,0,180,0,0,0,0,0,0,0,0,156,77,0,0,0,27
10911,0,0,1181,2095,0,4994,57,0,0,0,535,0,0,33,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1240,0,0,0,0,28
10955,0,0,908,0,1012,6197,481,2471,0,0,367,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14724,0,0,1063,0,0,2158,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,23
15680,0,0,1033,0,674,7964,0,0,0,0,0,0,0,0,0,82,0,0,0,339,0,0,0,0,0,0,0,0,1381,184,0,0,0,72
15027,0,0,905,0,1047,5890,0,0,0,0,593,0,0,393,0,0,7,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10801,0,0,466,0,893,0,0,0,0,0,0,0,0,39,0,36,0,541,0,332,0,0,0,0,0,0,0,0,66,0,0,5077,0,29
19078,0,0,1617,0,997,7629,11,0,293,0,327,0,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14501,0,0,1296,0,0,5194,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13315,0,0,938,0,0,4707,769,0,0,0,0,0,0,38,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19557,0,0,1693,0,0,2029,23,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11192,0,0,447,0,1061,4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16894,0,0,2878,2329,0,4900,50,0,211,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13330,0,0,1361,0,0,0,0,0,0,0,0,0,0,39,0,79,0,573,0,0,0,0,0,0,0,0,0,0,207,71,0,5174,0,78
14280,0,0,1787,0,971,6194,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17467,0,0,791,1853,592,5339,91,0,54,0,0,0,0,0,0,37,0,0,0,119,0,0,0,0,0,0,0,0,137,0,0,0,0,30
15604,0,0,996,2139,886,7527,31,0,0,0,0,0,0,250,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10927,0,0,1174,2599,724,5454,77,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10935,0,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,76,16,597,0,0,0,0,0,0,0,0,0,0,218,0,0,5211,0,71
17324,0,0,1683,0,1573,5288,15,0,91,0,0,0,0,0,0,36,121,457,0,310,0,0,0,0,0,0,0,0,1300,0,0,0,0,34
12775,0,0,782,2279,708,5226,532,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15673,0,0,3171,0,0,5471,46,1656,0,0,487,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,26
18096,0,0,582,0,844,0,0,0,0,0,0,0,0,0,0,38,8,611,0,239,0,0,0,0,0,0,0,0,59,0,0,5201,0,35
15993,0,0,2216,0,329,5635,74,0,335,0,0,0,0,41,0,32,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,23
17195,0,0,1748,2421,0,7029,58,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13326,0,0,2063,2583,0,5427,66,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16751,0,0,2061,2429,0,5529,40,0,197,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13828,0,0,2317,0,0,1359,64,3110,30,0,0,0,0,215,0,32,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,4091,23
19835,0,0,1328,0,2172,4513,40,2657,0,0,0,0,0,41,0,40,79,0,0,73,0,0,0,0,0,0,0,0,76,0,0,0,358,33
13057,0,0,650,0,0,5175,0,0,0,0,0,0,0,0,0,35,0,0,0,92,0,0,0,0,0,0,0,0,659,0,0,0,0,26
15603,0,0,2218,0,69,4722,103,0,0,0,0,0,0,37,0,32,0,0,0,0,0,0,0,0,0,0,0,0,130,84,0,0,0,29
19848,0,0,1739,0,324,5192,43,0,0,0,0,0,0,0,0,33,0,0,0,165,0,0,0,0,0,0,0,0,49,0,0,0,14,25
16848,0,0,2702,0,122,5876,37,1561,0,0,0,0,0,0,0,40,0,624,0,111,0,0,0,0,0,0,0,0,53,0,0,0,103,28
10778,0,0,1030,2362,1031,5381,301,0,0,0,0,0,0,38,0,35,0,0,0,93,0,0,0,0,0,0,0,0,59,0,0,0,1075,27
13428,0,0,1037,2053,452,7597,29,0,0,0,0,0,0,37,0,0,10,107,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16333,0,0,590,0,894,2296,8,2937,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19842,0,0,2087,0,1426,5620,33,2205,0,0,0,0,0,27,0,0,0,116,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12995,0,0,1379,2191,639,5110,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12196,0,0,1736,0,2460,1757,25,0,43,0,0,0,0,39,0,34,15,0,0,69,0,0,0,0,0,0,0,0,179,146,0,0,2896,25
13065,0,0,1389,0,2843,3521,72,2155,129,0,0,0,0,0,0,36,0,650,0,51,0,0,0,0,0,0,0,0,53,0,0,0,632,28
17105,0,0,1360,0,661,5179,16,0,0,0,0,0,0,0,0,33,0,762,0,112,0,0,0,0,0,0,0,0,50,0,0,0,68,27
10561,0,0,1307,0,0,4737,913,2015,446,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10708,0,0,5014,0,3177,2026,219,0,92,0,0,0,0,33,0,0,0,750,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13890,0,0,204,0,8952,0,0,0,0,0,0,0,0,36,0,80,0,0,0,0,0,0,0,0,0,0,0,0,211,0,1913,0,0,70
14948,0,0,1368,2387,0,6287,504,0,224,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12240,0,0,1256,2269,266,5315,48,0,0,0,0,0,0,9,0,34,0,0,0,264,0,0,0,0,0,0,0,0,152,128,0,0,0,26
10630,0,0,1028,0,659,7207,0,0,0,0,338,0,0,42,0,0,0,0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13243,0,0,1008,0,0,0,9,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,8703,0,30
10115,0,0,1021,0,669,7644,370,0,0,0,0,0,0,0,0,75,7,0,0,0,0,0,0,0,0,0,0,0,191,222,0,0,437,64
11843,0,0,1265,0,562,5695,290,2592,0,0,518,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,130,49,0,0,0,25
14241,0,0,1079,0,0,0,0,0,52,0,0,0,0,282,0,36,0,644,0,89,0,0,0,0,0,0,0,0,55,0,0,5175,0,30
14971,0,0,1493,1656,599,4963,231,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,0,0,0,0,0,0,127,68,0,0,0,27
11032,0,0,842,0,1338,6574,0,0,0,0,0,0,0,41,0,39,0,0,0,359,0,0,0,0,0,0,0,0,646,0,0,0,0,27
14813,0,0,2175,0,3365,2027,0,0,0,0,0,0,0,0,0,0,2175,775,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12622,0,0,1205,0,2423,3570,501,1550,118,0,454,0,0,38,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16937,0,0,243,0,630,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,29
13986,0,0,831,0,0,0,0,0,0,0,0,0,0,0,0,33,7,595,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,27
14231,0,0,1595,0,0,4105,536,2592,0,0,0,0,0,35,0,34,16,0,0,277,0,0,0,0,0,0,0,0,53,0,0,0,0,25
11314,0,0,2112,0,0,8664,33,0,0,0,0,0,0,40,0,33,8,0,0,405,0,0,0,0,0,0,0,0,52,0,0,0,31,32
18007,0,0,1110,0,118,6123,34,0,80,0,422,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18476,0,0,1265,2097,329,6515,73,0,0,0,0,0,0,37,0,0,7,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13207,0,0,3642,0,1381,4499,38,0,0,0,0,0,0,0,0,0,22,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10774,0,0,1330,0,56,5831,395,2626,74,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,318,34
19037,0,0,1143,2748,21,5326,507,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11935,0,0,1291,0,499,7652,0,0,0,0,0,0,0,36,0,86,8,767,0,0,0,0,0,0,0,0,0,0,319,53,0,0,79,73
12122,0,0,1420,2445,907,5304,30,0,85,0,0,0,0,38,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,0,0,1761,0,18,2713,61,4031,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18048,0,0,1748,0,209,5703,184,2869,0,0,0,0,0,0,0,32,24,0,0,176,0,0,0,0,0,0,0,0,136,86,0,0,0,26
10818,0,0,533,0,189,1956,0,0,0,0,0,0,0,37,0,39,0,0,0,138,0,0,0,0,0,0,0,0,160,0,0,0,0,26
11107,0,0,732,2029,548,6663,58,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11498,0,0,951,0,5074,0,376,0,144,0,0,0,0,0,0,72,0,437,0,0,0,0,0,0,0,0,0,0,168,183,0,0,1679,62
